leftdx,leftdy,rightdx,rightdy,face_center_x,face_center_y,face_width,face_height,face_yaw,face_pitch,face_roll,dot_x,dot_y
0.43275800347328186,0.5057632923126221,0.5561610460281372,0.5075974464416504,0.49136524796485903,0.5840496182441711,0.2804247736930847,0.45479774475097656,-0.005314738497096656,0.029955807418901633,0.012012709383320457,0.6078125,0.15
0.4329753816127777,0.5056191086769104,0.5564880967140198,0.5075592994689941,0.4917357087135315,0.5839985728263855,0.280155748128891,0.454770565032959,-0.005382232606103505,0.029001214189025536,0.013273150602951844,0.6078125,0.15
0.43275052309036255,0.5054682493209839,0.556045413017273,0.5074737668037415,0.4915761411190033,0.5838553011417389,0.28016141057014465,0.45487675070762634,-0.005380421815198661,0.02863943839570007,0.013534853900181774,0.2796875,0.9625
0.4280644357204437,0.506294846534729,0.5526755452156067,0.5078416466712952,0.49078720808029175,0.5840615630149841,0.27999165654182434,0.4543154239654541,-0.004313003534554321,0.025825790840062406,0.009483007314723494,0.2796875,0.9625
0.4270772933959961,0.5099685192108154,0.5515496134757996,0.5112012028694153,0.4905399143695831,0.5856938123703003,0.27994319796562195,0.45305895805358887,-0.003974147627014261,0.023802181482917927,0.0036525219370146717,0.2796875,0.9625
0.42613616585731506,0.5144948363304138,0.5510941743850708,0.5160043835639954,0.49039044976234436,0.5872721314430237,0.27987346053123474,0.4517170190811157,-0.004476149758358939,0.02390640747562134,0.00024826410131751833,0.2796875,0.9625
0.4241572916507721,0.5160511136054993,0.551202654838562,0.5165929794311523,0.489828085899353,0.5885363996028901,0.280198872089386,0.45119616389274597,-0.006792234006820314,0.026988207308355137,0.004719543649772277,0.2796875,0.9625
0.424510657787323,0.5120853185653687,0.5505015254020691,0.5128069519996643,0.4897634267807007,0.5877261698246002,0.28048744797706604,0.4526987373828888,-0.004818682737903036,0.024804297866320248,8.447742446941387e-05,0.125,0.11666666666666667
0.42301225662231445,0.504301130771637,0.5466148257255554,0.5057947039604187,0.4887464165687561,0.583726567029953,0.28158432245254517,0.45805540680885315,-0.004969411758729148,0.027807050571741748,0.006037031924708214,0.125,0.11666666666666667
0.4227038323879242,0.5042267441749573,0.5460116267204285,0.5057414770126343,0.48826460242271424,0.5833351254463196,0.2816564440727234,0.45755666494369507,-0.006842156163770728,0.02702947569910195,0.006261216849681946,0.125,0.11666666666666667
0.42221599817276,0.5034944415092468,0.5456889867782593,0.5047422051429749,0.4877169728279114,0.5822272002696991,0.28110188245773315,0.45734313130378723,-0.008099476962672814,0.025164817756729504,0.0045827392721847215,0.125,0.11666666666666667
0.4240019917488098,0.50249183177948,0.5468711853027344,0.5040597915649414,0.48820133209228517,0.5813656806945801,0.28013214468955994,0.4573429226875305,-0.008824932776931117,0.0247433806672044,0.0072546619210175885,0.125,0.11666666666666667
0.4414469599723816,0.5268919467926025,0.565714418888092,0.5285945534706116,0.5036077439785004,0.6018310189247131,0.27949070930480957,0.4500219225883484,-0.022257476739553805,0.059060623579905734,0.01494665803381383,0.4390625,0.9520833333333333
0.4329749047756195,0.5255270600318909,0.5570749044418335,0.5244195461273193,0.49566327333450316,0.5973193049430847,0.2748090922832489,0.44338667392730713,-0.021261268901427093,0.0687067016508321,0.009520072693308604,0.4390625,0.9520833333333333
0.43046918511390686,0.5238023996353149,0.553656816482544,0.5222801566123962,0.49332605600357055,0.5939631462097168,0.2741510570049286,0.4395996332168579,-0.02314217778204395,0.08054850420148013,0.015422715123869687,0.4390625,0.9520833333333333
0.43185168504714966,0.5230419635772705,0.5548006296157837,0.5222498178482056,0.4938957989215851,0.5943567454814911,0.27514633536338806,0.440218061208725,-0.02186895706946173,0.07799611908714398,0.012296927700365995,0.4390625,0.9520833333333333
0.4384251534938812,0.5165499448776245,0.5612484216690063,0.5179833769798279,0.49870781898498534,0.5913366138935089,0.2764340341091156,0.4456739127635956,-0.003515949987855216,0.07065091827888034,0.0049083196993277515,0.4390625,0.9520833333333333
0.4465007185935974,0.5143148303031921,0.568564772605896,0.5166797041893005,0.5021401345729828,0.5895887672901153,0.2770766615867615,0.4500708281993866,0.01384284431250437,0.06964921763667561,0.012402463765659743,0.8453125,0.6979166666666666
0.45893940329551697,0.5167098641395569,0.579605758190155,0.5184231400489807,0.5121276259422303,0.5908356249332428,0.2746809124946594,0.4507160484790802,0.06719312053408778,0.0679073676030866,0.008077857605737872,0.8453125,0.6979166666666666
