head_condition:,leftdx,leftdy,rightdx,rightdy,face_center_x,face_center_y,face_width,face_height,face_yaw,face_pitch,face_roll,dot_x,dot_y
DOWN,0.47686225175857544,0.5810698866844177,0.5903484225273132,0.587501585483551,0.5318495035171509,0.6393880903720855,0.244084894657135,0.3628101646900177,-0.03185993384720389,0.15826828222271452,0.05265494610909011,0.1375,0.3416666666666667
CENTER,0.4757138192653656,0.4845266342163086,0.580803632736206,0.48648887872695923,0.5288096845149994,0.5503874659538269,0.23974469304084778,0.37981367111206055,-0.022148992037662515,0.03191809568288332,0.017269978200656243,0.0265625,0.6
LEFT,0.40635520219802856,0.4951413571834564,0.4890064597129822,0.49362847208976746,0.4570298671722412,0.5569738030433655,0.18935489654541016,0.36444681882858276,-0.5514686255055326,0.03773230191075073,0.007636426813570339,0.0265625,0.6
RIGHT,0.5601017475128174,0.49319106340408325,0.6457059979438782,0.49912717938423157,0.6016749620437623,0.5564544439315796,0.19430357217788696,0.3657854199409485,0.48871581807021314,0.035116242652391834,0.06450664803598474,0.0265625,0.6
UP,0.48581355810165405,0.4341281056404114,0.5836749076843262,0.43975502252578735,0.5345114767551422,0.4955936908721924,0.22585609555244446,0.3259900212287903,-0.004248547167747381,-0.07802953080018028,0.052462517685616876,0.0265625,0.6
DOWN,0.47165417671203613,0.5682799816131592,0.5840710401535034,0.5740106701850891,0.530321455001831,0.6302638113498688,0.2506689429283142,0.3789961636066437,-0.010641829192869288,0.1298166525268025,0.03950598657757813,0.0265625,0.6
CENTER,0.483175128698349,0.47286736965179443,0.5886040925979614,0.4783143997192383,0.5319140374660491,0.5403672337532044,0.23690387606620789,0.3757917881011963,-0.0038193271628816825,0.007420131520094405,0.046790148411880665,0.9546875,0.4895833333333333
LEFT,0.39225396513938904,0.4953591525554657,0.47859683632850647,0.4914906919002533,0.4416182518005371,0.5575481534004212,0.18943500518798828,0.3701578974723816,-0.5421107346566854,0.031203811008919332,0.037666040916008905,0.9546875,0.4895833333333333
RIGHT,0.5944823026657104,0.48763740062713623,0.6795939207077026,0.5105259418487549,0.63197620511055,0.5607642114162446,0.20017078518867493,0.36989185214042664,0.44170964341125896,0.014195169306944175,0.260838538384502,0.9546875,0.4895833333333333
UP,0.49415379762649536,0.44066184759140015,0.591099739074707,0.4470204710960388,0.5425366938114167,0.503583836555481,0.2237679660320282,0.3318937122821808,0.02960168515105801,-0.07172416301164504,0.06064781053552899,0.9546875,0.4895833333333333
DOWN,0.5027151107788086,0.5472871661186218,0.6111382246017456,0.5527816414833069,0.5494399964809418,0.6091728687286377,0.2379380762577057,0.3706468939781189,0.043398025796239095,0.11847577754038283,0.04124529102275438,0.9546875,0.4895833333333333
CENTER,0.49186739325523376,0.4711262285709381,0.5947393774986267,0.47779661417007446,0.5400818884372711,0.5388896465301514,0.2356836497783661,0.37556225061416626,0.012929250549206264,0.006654061038053519,0.059861051890091645,0.7609375,0.375
LEFT,0.4073590636253357,0.48144423961639404,0.49602699279785156,0.4787753224372864,0.45365898609161376,0.5448185980319977,0.1939954161643982,0.3716478645801544,-0.5126742747341309,0.03089680205971998,0.0177842857880903,0.7609375,0.375
RIGHT,0.5557478070259094,0.487897127866745,0.6473323702812195,0.5024198889732361,0.596279364824295,0.5580361306667327,0.21538016200065613,0.37280240654945374,0.33047364735291845,0.036436501437784895,0.14004931107517277,0.7609375,0.375
UP,0.49908527731895447,0.44384944438934326,0.5980216264724731,0.45328837633132935,0.5472456693649292,0.5100769758224487,0.2274574637413025,0.34657877683639526,0.03697633423416506,-0.055950880426207904,0.08858083622035287,0.7609375,0.375
DOWN,0.48784494400024414,0.5372880101203918,0.5947247743606567,0.5422842502593994,0.5391582429409028,0.5983270704746246,0.2381736934185028,0.3747890889644623,-0.004800242949539546,0.10396681413202384,0.03985746594222542,0.7609375,0.375
CENTER,0.4836709499359131,0.46175187826156616,0.5838261842727661,0.46707743406295776,0.5329092502593994,0.5276721596717835,0.23140108585357666,0.3643043041229248,-0.017629652373124357,-0.00888119984057623,0.05070446706057525,0.875,0.9895833333333334
LEFT,0.39522290229797363,0.49901068210601807,0.471752405166626,0.49305784702301025,0.4468260407447815,0.5559106171131134,0.16787287592887878,0.3543446958065033,-0.6957462604824283,0.048204832110790435,0.06614827068115804,0.875,0.9895833333333334
RIGHT,0.5685321092605591,0.505774736404419,0.6619701981544495,0.5257347226142883,0.6036415815353393,0.5759163141250611,0.21708571910858154,0.3739190101623535,0.28660188342200943,0.055387259058999064,0.19909757378825169,0.875,0.9895833333333334
UP,0.502548336982727,0.45326244831085205,0.6021720170974731,0.4620286524295807,0.5503518939018249,0.5209297180175781,0.23023641109466553,0.3565948009490967,0.02841387144726289,-0.03020675725278421,0.08109373744214454,0.875,0.9895833333333334
DOWN,0.48854732513427734,0.6143091917037964,0.6101327538490295,0.6133329272270203,0.5468211889266967,0.6656742811203002,0.23870086669921875,0.3310038447380066,0.014249628439927126,0.18910686448456177,0.010635734385721905,0.875,0.9895833333333334
CENTER,0.4937041401863098,0.4724120795726776,0.5968356728553772,0.48147159814834595,0.5431399941444397,0.5432941615581512,0.23934072256088257,0.3843253552913666,0.014957772077048993,0.014539867533810764,0.08229408448350373,0.88125,0.14583333333333334
LEFT,0.398486852645874,0.47231826186180115,0.47200751304626465,0.473009318113327,0.45075889825820925,0.5372623443603516,0.17132365703582764,0.35822170972824097,-0.7230581066779296,0.02857413598053765,0.03988131093917987,0.88125,0.14583333333333334
RIGHT,0.5603114366531372,0.4957316219806671,0.6481720805168152,0.5028331875801086,0.5998516798019409,0.5618498980998993,0.2033299207687378,0.37526050209999084,0.4081030454576101,0.049597022726086876,0.06707516094656266,0.88125,0.14583333333333334
UP,0.49114879965782166,0.44888755679130554,0.5905367732048035,0.4570665955543518,0.5398679494857788,0.5159655153751374,0.229741632938385,0.3525846302509308,0.0009470932759101552,-0.04068621190307281,0.07533075257811185,0.88125,0.14583333333333334
DOWN,0.497401624917984,0.6006276607513428,0.6144883632659912,0.598432719707489,0.5510515391826629,0.6552355945110321,0.2391941249370575,0.34916338324546814,0.05156271044825065,0.18164794423069552,0.01674363314325709,0.88125,0.14583333333333334
